step,train_loss,val_loss,lr,layer,wall_time,peak_vram_gb,phase
6312,4.870925,nan,0.00009924,layer_7,0.2,3.2049,train
6313,5.472003,nan,0.00009924,layer_7,0.2,3.2049,train
6314,5.327032,nan,0.00009924,layer_7,0.2,3.2049,train
6315,5.358716,nan,0.00009924,layer_7,0.2,3.2049,train
6316,5.436609,nan,0.00009924,layer_7,0.2,3.2049,train
6317,5.283279,nan,0.00009924,layer_7,0.2,3.2049,train
6318,4.752821,nan,0.00009924,layer_7,0.2,3.2049,train
6319,5.776094,nan,0.00009924,layer_7,0.2,3.2049,train
6320,5.479042,nan,0.00009924,layer_7,0.2,3.2049,train
6321,5.595338,nan,0.00009924,layer_8,0.2,3.2049,train
6322,4.884682,nan,0.00009924,layer_8,0.2,3.2049,train
6323,5.903373,nan,0.00009924,layer_8,0.2,3.2049,train
6324,5.349410,nan,0.00009923,layer_8,0.2,3.2049,train
6325,5.071240,nan,0.00009923,layer_8,0.2,3.2049,train
6326,5.360695,nan,0.00009923,layer_8,0.2,3.2049,train
6327,4.955482,nan,0.00009923,layer_8,0.2,3.2049,train
6328,4.922787,nan,0.00009923,layer_8,0.2,3.2049,train
6329,4.505740,nan,0.00009923,layer_8,0.2,3.2049,train
6330,4.946350,nan,0.00009923,layer_8,0.2,3.2049,train
6331,5.067839,nan,0.00009923,layer_9,0.2,3.2049,train
6332,4.583941,nan,0.00009923,layer_9,0.2,3.2049,train
6333,5.859676,nan,0.00009923,layer_9,0.2,3.2049,train
6334,5.431965,nan,0.00009923,layer_9,0.2,3.2049,train
6335,5.339298,nan,0.00009923,layer_9,0.2,3.2049,train
6336,6.504011,nan,0.00009923,layer_9,0.2,3.2049,train
6337,5.685425,nan,0.00009923,layer_9,0.2,3.2049,train
6338,5.195912,nan,0.00009923,layer_9,0.2,3.2049,train
6339,4.736611,nan,0.00009923,layer_9,0.2,3.2049,train
6340,5.507376,nan,0.00009923,layer_9,0.2,3.2049,train
6341,4.831015,nan,0.00009923,layer_10,0.2,3.2049,train
6342,5.030431,nan,0.00009923,layer_10,0.2,3.2049,train
6343,5.008663,nan,0.00009923,layer_10,0.2,3.2049,train
6344,5.312531,nan,0.00009923,layer_10,0.2,3.2049,train
6345,4.851721,nan,0.00009923,layer_10,0.2,3.2049,train
6346,5.661595,nan,0.00009923,layer_10,0.2,3.2049,train
6347,4.500695,nan,0.00009923,layer_10,0.2,3.2049,train
6348,5.180130,nan,0.00009923,layer_10,0.2,3.2049,train
6349,5.593851,nan,0.00009923,layer_10,0.2,3.2049,train
6350,5.248997,nan,0.00009923,layer_10,0.2,3.2049,train
6351,5.144955,nan,0.00009923,layer_11,0.2,3.2049,train
6352,5.350827,nan,0.00009923,layer_11,0.2,3.2049,train
6353,5.579504,nan,0.00009923,layer_11,0.2,3.2049,train
6354,5.656171,nan,0.00009923,layer_11,0.2,3.2049,train
6355,4.937975,nan,0.00009923,layer_11,0.2,3.2049,train
6356,5.118076,nan,0.00009923,layer_11,0.2,3.2049,train
6357,5.624906,nan,0.00009923,layer_11,0.2,3.2049,train
6358,5.825594,nan,0.00009923,layer_11,0.2,3.2049,train
6359,5.466905,nan,0.00009922,layer_11,0.2,3.2049,train
6360,5.772008,nan,0.00009922,layer_11,0.2,3.2049,train
6361,5.053615,nan,0.00009922,layer_0,0.2,3.2049,train
6362,5.637666,nan,0.00009922,layer_0,0.2,3.2049,train
6363,5.984340,nan,0.00009922,layer_0,0.2,3.2049,train
6364,5.526262,nan,0.00009922,layer_0,0.2,3.2049,train
6365,4.811365,nan,0.00009922,layer_0,0.2,3.2049,train
6366,5.724029,nan,0.00009922,layer_0,0.2,3.2049,train
6367,5.322538,nan,0.00009922,layer_0,0.2,3.2049,train
6368,5.456825,nan,0.00009922,layer_0,0.2,3.2049,train
6369,5.287739,nan,0.00009922,layer_0,0.2,3.2049,train
6370,5.238728,nan,0.00009922,layer_0,0.2,3.2049,train
6371,5.525242,nan,0.00009922,layer_1,0.2,3.2049,train
6372,5.346900,nan,0.00009922,layer_1,0.2,3.2049,train
6373,5.170222,nan,0.00009922,layer_1,0.2,3.2049,train
6374,4.944063,nan,0.00009922,layer_1,0.2,3.2049,train
6375,5.299066,nan,0.00009922,layer_1,0.2,3.2049,train
6376,5.188035,nan,0.00009922,layer_1,0.2,3.2049,train
6377,5.546265,nan,0.00009922,layer_1,0.2,3.2049,train
6378,5.383702,nan,0.00009922,layer_1,0.2,3.2049,train
6379,5.556015,nan,0.00009922,layer_1,0.2,3.2049,train
6380,5.264998,nan,0.00009922,layer_1,0.2,3.2049,train
6381,4.554686,nan,0.00009922,layer_2,0.2,3.2049,train
6382,5.476313,nan,0.00009922,layer_2,0.2,3.2049,train
6383,5.739875,nan,0.00009922,layer_2,0.2,3.2049,train
6384,5.378782,nan,0.00009922,layer_2,0.2,3.2049,train
6385,5.429941,nan,0.00009922,layer_2,0.2,3.2049,train
6386,5.624317,nan,0.00009922,layer_2,0.2,3.2049,train
6387,4.618533,nan,0.00009922,layer_2,0.2,3.2049,train
6388,5.591770,nan,0.00009922,layer_2,0.2,3.2049,train
6389,5.326762,nan,0.00009922,layer_2,0.2,3.2049,train
6390,5.193109,nan,0.00009922,layer_2,0.2,3.2049,train
6391,5.221509,nan,0.00009922,layer_3,0.2,3.2049,train
6392,5.073437,nan,0.00009922,layer_3,0.2,3.2049,train
6393,6.896704,nan,0.00009921,layer_3,0.2,3.2049,train
6394,5.319210,nan,0.00009921,layer_3,0.2,3.2049,train
6395,5.342737,nan,0.00009921,layer_3,0.2,3.2049,train
6396,5.094981,nan,0.00009921,layer_3,0.2,3.2049,train
6397,5.832618,nan,0.00009921,layer_3,0.2,3.2049,train
6398,5.194650,nan,0.00009921,layer_3,0.2,3.2049,train
6399,5.692903,nan,0.00009921,layer_3,0.2,3.2049,train
6400,5.358249,nan,0.00009921,layer_3,0.2,3.2049,train
6401,5.322190,nan,0.00009921,layer_4,0.2,3.2049,train
6402,5.938992,nan,0.00009921,layer_4,0.2,3.2049,train
6403,5.642643,nan,0.00009921,layer_4,0.2,3.2049,train
6404,5.303672,nan,0.00009921,layer_4,0.2,3.2049,train
6405,4.909927,nan,0.00009921,layer_4,0.2,3.2049,train
6406,5.445621,nan,0.00009921,layer_4,0.2,3.2049,train
6407,5.100153,nan,0.00009921,layer_4,0.2,3.2049,train
6408,5.558623,nan,0.00009921,layer_4,0.2,3.2049,train
6409,5.442690,nan,0.00009921,layer_4,0.2,3.2049,train
6410,5.546297,nan,0.00009921,layer_4,0.2,3.2049,train
6411,5.437677,nan,0.00009921,layer_5,0.2,3.2049,train
6412,5.248827,nan,0.00009921,layer_5,0.2,3.2049,train
6413,5.545594,nan,0.00009921,layer_5,0.2,3.2049,train
6414,5.000684,nan,0.00009921,layer_5,0.2,3.2049,train
6415,5.585761,nan,0.00009921,layer_5,0.2,3.2049,train
6416,5.061615,nan,0.00009921,layer_5,0.2,3.2049,train
6417,4.425226,nan,0.00009921,layer_5,0.2,3.2049,train
6418,5.809193,nan,0.00009921,layer_5,0.2,3.2049,train
6419,5.320971,nan,0.00009921,layer_5,0.2,3.2049,train
6420,5.619452,nan,0.00009921,layer_5,0.2,3.2049,train
6421,4.692654,nan,0.00009921,layer_6,0.2,3.2049,train
6422,5.756719,nan,0.00009921,layer_6,0.2,3.2049,train
6423,5.413503,nan,0.00009921,layer_6,0.2,3.2049,train
6424,5.637179,nan,0.00009921,layer_6,0.2,3.2049,train
6425,5.389574,nan,0.00009921,layer_6,0.2,3.2049,train
6426,5.524552,nan,0.00009921,layer_6,0.2,3.2049,train
6427,5.258858,nan,0.00009921,layer_6,0.2,3.2049,train
6428,5.547259,nan,0.00009920,layer_6,0.2,3.2049,train
6429,5.518026,nan,0.00009920,layer_6,0.2,3.2049,train
6430,5.411601,nan,0.00009920,layer_6,0.2,3.2049,train
6431,5.385440,nan,0.00009920,layer_7,0.2,3.2049,train
6432,5.063053,nan,0.00009920,layer_7,0.2,3.2049,train
6433,5.428899,nan,0.00009920,layer_7,0.2,3.2049,train
6434,5.878967,nan,0.00009920,layer_7,0.2,3.2049,train
6435,6.050467,nan,0.00009920,layer_7,0.2,3.2049,train
6436,4.851041,nan,0.00009920,layer_7,0.2,3.2049,train
6437,5.234857,nan,0.00009920,layer_7,0.2,3.2049,train
6438,5.193812,nan,0.00009920,layer_7,0.2,3.2049,train
6439,5.261786,nan,0.00009920,layer_7,0.2,3.2049,train
6440,5.367948,nan,0.00009920,layer_7,0.2,3.2049,train
6441,5.047963,nan,0.00009920,layer_8,0.2,3.2049,train
6442,6.252670,nan,0.00009920,layer_8,0.2,3.2049,train
6443,5.307936,nan,0.00009920,layer_8,0.2,3.2049,train
6444,5.542624,nan,0.00009920,layer_8,0.2,3.2049,train
6445,6.003838,nan,0.00009920,layer_8,0.2,3.2049,train
6446,5.217834,nan,0.00009920,layer_8,0.2,3.2049,train
6447,5.361706,nan,0.00009920,layer_8,0.2,3.2049,train
6448,6.258329,nan,0.00009920,layer_8,0.2,3.2049,train
6449,4.902476,nan,0.00009920,layer_8,0.2,3.2049,train
6450,4.955269,nan,0.00009920,layer_8,0.2,3.2049,train
6451,5.939249,nan,0.00009920,layer_9,0.2,3.2049,train
6452,4.834451,nan,0.00009920,layer_9,0.2,3.2049,train
6453,5.768362,nan,0.00009920,layer_9,0.2,3.2049,train
6454,6.025879,nan,0.00009920,layer_9,0.2,3.2049,train
6455,5.719911,nan,0.00009920,layer_9,0.2,3.2049,train
6456,5.562901,nan,0.00009920,layer_9,0.2,3.2049,train
6457,5.380656,nan,0.00009920,layer_9,0.2,3.2049,train
6458,5.439241,nan,0.00009920,layer_9,0.2,3.2049,train
6459,5.006014,nan,0.00009920,layer_9,0.2,3.2049,train
6460,5.005195,nan,0.00009920,layer_9,0.2,3.2049,train
6461,5.055991,nan,0.00009920,layer_10,0.2,3.2049,train
6462,5.088304,nan,0.00009919,layer_10,0.2,3.2049,train
6463,5.813430,nan,0.00009919,layer_10,0.2,3.2049,train
6464,5.406068,nan,0.00009919,layer_10,0.2,3.2049,train
6465,4.912363,nan,0.00009919,layer_10,0.2,3.2049,train
6466,4.937665,nan,0.00009919,layer_10,0.2,3.2049,train
6467,4.991561,nan,0.00009919,layer_10,0.2,3.2049,train
6468,5.512968,nan,0.00009919,layer_10,0.2,3.2049,train
6469,4.496841,nan,0.00009919,layer_10,0.2,3.2049,train
6470,5.243573,nan,0.00009919,layer_10,0.2,3.2049,train
6471,5.537117,nan,0.00009919,layer_11,0.2,3.2049,train
6472,4.918812,nan,0.00009919,layer_11,0.2,3.2049,train
6473,5.548917,nan,0.00009919,layer_11,0.2,3.2049,train
6474,4.646994,nan,0.00009919,layer_11,0.2,3.2049,train
6475,5.147537,nan,0.00009919,layer_11,0.2,3.2049,train
6476,5.086586,nan,0.00009919,layer_11,0.2,3.2049,train
6477,4.832797,nan,0.00009919,layer_11,0.2,3.2049,train
6478,4.982294,nan,0.00009919,layer_11,0.2,3.2049,train
6479,5.391598,nan,0.00009919,layer_11,0.2,3.2049,train
6480,6.145614,nan,0.00009919,layer_11,0.2,3.2049,train
6481,5.508523,nan,0.00009919,layer_0,0.2,3.2049,train
6482,5.248856,nan,0.00009919,layer_0,0.2,3.2049,train
6483,5.613294,nan,0.00009919,layer_0,0.2,3.2049,train
6484,5.231251,nan,0.00009919,layer_0,0.2,3.2049,train
6485,5.184324,nan,0.00009919,layer_0,0.2,3.2049,train
6486,5.240745,nan,0.00009919,layer_0,0.2,3.2049,train
6487,4.913795,nan,0.00009919,layer_0,0.2,3.2049,train
6488,5.610496,nan,0.00009919,layer_0,0.2,3.2049,train
6489,5.296710,nan,0.00009919,layer_0,0.2,3.2049,train
6490,5.578995,nan,0.00009919,layer_0,0.2,3.2049,train
6491,5.979569,nan,0.00009919,layer_1,0.2,3.2049,train
6492,5.280608,nan,0.00009919,layer_1,0.2,3.2049,train
6493,4.837412,nan,0.00009919,layer_1,0.2,3.2049,train
6494,5.757509,nan,0.00009919,layer_1,0.2,3.2049,train
6495,5.077310,nan,0.00009919,layer_1,0.2,3.2049,train
6496,5.027359,nan,0.00009918,layer_1,0.2,3.2049,train
6497,5.560915,nan,0.00009918,layer_1,0.2,3.2049,train
6498,4.652437,nan,0.00009918,layer_1,0.2,3.2049,train
6499,6.813468,nan,0.00009918,layer_1,0.2,3.2049,train
6500,4.914751,nan,0.00009918,layer_1,0.2,3.2049,train
6500,5.338322,5.297631,0.00009918,layer_2,14.9,3.2049,eval
6501,5.062148,nan,0.00009918,layer_2,0.2,3.2049,train
6502,4.877432,nan,0.00009918,layer_2,0.2,3.2049,train
6503,5.417378,nan,0.00009918,layer_2,0.2,3.2049,train
6504,4.977742,nan,0.00009918,layer_2,0.2,3.2049,train
6505,5.037382,nan,0.00009918,layer_2,0.2,3.2049,train
6506,6.407768,nan,0.00009918,layer_2,0.2,3.2049,train
6507,5.211154,nan,0.00009918,layer_2,0.2,3.2049,train
6508,5.037608,nan,0.00009918,layer_2,0.2,3.2049,train
6509,5.587329,nan,0.00009918,layer_2,0.2,3.2049,train
6510,5.128759,nan,0.00009918,layer_2,0.2,3.2049,train
6511,6.268139,nan,0.00009918,layer_3,0.2,3.2049,train
6512,5.690668,nan,0.00009918,layer_3,0.2,3.2049,train
6513,5.297704,nan,0.00009918,layer_3,0.2,3.2049,train
6514,4.393153,nan,0.00009918,layer_3,0.2,3.2049,train
6515,5.195806,nan,0.00009918,layer_3,0.2,3.2049,train
6516,5.374301,nan,0.00009918,layer_3,0.2,3.2049,train
6517,5.295169,nan,0.00009918,layer_3,0.2,3.2049,train
6518,5.672810,nan,0.00009918,layer_3,0.2,3.2049,train
6519,5.738297,nan,0.00009918,layer_3,0.2,3.2049,train
6520,5.087284,nan,0.00009918,layer_3,0.2,3.2049,train
6521,5.219948,nan,0.00009918,layer_4,0.2,3.2049,train
6522,5.945858,nan,0.00009918,layer_4,0.2,3.2049,train
6523,5.464280,nan,0.00009918,layer_4,0.2,3.2049,train
6524,5.356345,nan,0.00009918,layer_4,0.2,3.2049,train
6525,5.053202,nan,0.00009918,layer_4,0.2,3.2049,train
6526,6.073071,nan,0.00009918,layer_4,0.2,3.2049,train
6527,5.296767,nan,0.00009918,layer_4,0.2,3.2049,train
6528,4.926850,nan,0.00009918,layer_4,0.2,3.2049,train
6529,5.133313,nan,0.00009917,layer_4,0.2,3.2049,train
6530,5.302448,nan,0.00009917,layer_4,0.2,3.2049,train
6531,5.769638,nan,0.00009917,layer_5,0.2,3.2049,train
6532,4.979135,nan,0.00009917,layer_5,0.2,3.2049,train
6533,4.918381,nan,0.00009917,layer_5,0.2,3.2049,train
6534,5.387444,nan,0.00009917,layer_5,0.2,3.2049,train
6535,5.367187,nan,0.00009917,layer_5,0.2,3.2049,train
6536,5.113833,nan,0.00009917,layer_5,0.2,3.2049,train
6537,5.107572,nan,0.00009917,layer_5,0.2,3.2049,train
6538,5.423491,nan,0.00009917,layer_5,0.2,3.2049,train
6539,5.202471,nan,0.00009917,layer_5,0.2,3.2049,train
6540,5.654438,nan,0.00009917,layer_5,0.2,3.2049,train
6541,5.428432,nan,0.00009917,layer_6,0.2,3.2049,train
6542,4.922031,nan,0.00009917,layer_6,0.2,3.2049,train
6543,4.963348,nan,0.00009917,layer_6,0.2,3.2049,train
6544,5.520822,nan,0.00009917,layer_6,0.2,3.2049,train
6545,4.869211,nan,0.00009917,layer_6,0.2,3.2049,train
6546,4.890007,nan,0.00009917,layer_6,0.2,3.2049,train
6547,5.418627,nan,0.00009917,layer_6,0.2,3.2049,train
6548,5.236707,nan,0.00009917,layer_6,0.2,3.2049,train
6549,5.615160,nan,0.00009917,layer_6,0.2,3.2049,train
6550,5.771423,nan,0.00009917,layer_6,0.2,3.2049,train
6551,5.284904,nan,0.00009917,layer_7,0.2,3.2049,train
6552,5.306595,nan,0.00009917,layer_7,0.2,3.2049,train
6553,5.607979,nan,0.00009917,layer_7,0.2,3.2049,train
6554,5.394470,nan,0.00009917,layer_7,0.2,3.2049,train
6555,5.037477,nan,0.00009917,layer_7,0.2,3.2049,train
6556,5.349219,nan,0.00009917,layer_7,0.2,3.2049,train
6557,4.736362,nan,0.00009917,layer_7,0.2,3.2049,train
6558,5.217740,nan,0.00009917,layer_7,0.2,3.2049,train
6559,5.023792,nan,0.00009917,layer_7,0.2,3.2049,train
6560,5.705565,nan,0.00009917,layer_7,0.2,3.2049,train
6561,4.966296,nan,0.00009917,layer_8,0.2,3.2049,train
6562,4.920734,nan,0.00009917,layer_8,0.2,3.2049,train
6563,6.098346,nan,0.00009916,layer_8,0.2,3.2049,train
6564,4.831859,nan,0.00009916,layer_8,0.2,3.2049,train
6565,5.686947,nan,0.00009916,layer_8,0.2,3.2049,train
6566,5.701521,nan,0.00009916,layer_8,0.2,3.2049,train
6567,5.516971,nan,0.00009916,layer_8,0.2,3.2049,train
6568,5.775718,nan,0.00009916,layer_8,0.2,3.2049,train
6569,5.165847,nan,0.00009916,layer_8,0.2,3.2049,train
6570,5.401403,nan,0.00009916,layer_8,0.2,3.2049,train
6571,5.052647,nan,0.00009916,layer_9,0.2,3.2049,train
6572,5.806745,nan,0.00009916,layer_9,0.2,3.2049,train
6573,5.081347,nan,0.00009916,layer_9,0.2,3.2049,train
6574,5.450211,nan,0.00009916,layer_9,0.2,3.2049,train
6575,5.011959,nan,0.00009916,layer_9,0.2,3.2049,train
6576,5.451467,nan,0.00009916,layer_9,0.2,3.2049,train
6577,5.881746,nan,0.00009916,layer_9,0.2,3.2049,train
6578,5.672186,nan,0.00009916,layer_9,0.2,3.2049,train
6579,5.090964,nan,0.00009916,layer_9,0.2,3.2049,train
6580,5.309327,nan,0.00009916,layer_9,0.2,3.2049,train
6581,5.349560,nan,0.00009916,layer_10,0.2,3.2049,train
6582,4.979451,nan,0.00009916,layer_10,0.2,3.2049,train
6583,6.352167,nan,0.00009916,layer_10,0.2,3.2049,train
6584,5.087014,nan,0.00009916,layer_10,0.2,3.2049,train
6585,5.345666,nan,0.00009916,layer_10,0.2,3.2049,train
6586,5.479565,nan,0.00009916,layer_10,0.2,3.2049,train
6587,5.050057,nan,0.00009916,layer_10,0.2,3.2049,train
6588,5.945467,nan,0.00009916,layer_10,0.2,3.2049,train
6589,5.407429,nan,0.00009916,layer_10,0.2,3.2049,train
6590,4.782128,nan,0.00009916,layer_10,0.2,3.2049,train
6591,6.699820,nan,0.00009916,layer_11,0.2,3.2049,train
6592,5.142327,nan,0.00009916,layer_11,0.2,3.2049,train
6593,5.311177,nan,0.00009916,layer_11,0.2,3.2049,train
6594,5.292459,nan,0.00009916,layer_11,0.2,3.2049,train
6595,5.448418,nan,0.00009916,layer_11,0.2,3.2049,train
6596,5.328923,nan,0.00009915,layer_11,0.2,3.2049,train
6597,4.815301,nan,0.00009915,layer_11,0.2,3.2049,train
6598,5.294317,nan,0.00009915,layer_11,0.2,3.2049,train
6599,5.273067,nan,0.00009915,layer_11,0.2,3.2049,train
6600,5.635012,nan,0.00009915,layer_11,0.2,3.2049,train
6601,5.373090,nan,0.00009915,layer_0,0.2,3.2049,train
6602,5.396576,nan,0.00009915,layer_0,0.2,3.2049,train
6603,5.450383,nan,0.00009915,layer_0,0.2,3.2049,train
6604,5.269057,nan,0.00009915,layer_0,0.2,3.2049,train
6605,5.479873,nan,0.00009915,layer_0,0.2,3.2049,train
6606,5.718713,nan,0.00009915,layer_0,0.2,3.2049,train
6607,5.806022,nan,0.00009915,layer_0,0.2,3.2049,train
6608,5.198657,nan,0.00009915,layer_0,0.2,3.2049,train
6609,4.048796,nan,0.00009915,layer_0,0.2,3.2049,train
6610,4.891580,nan,0.00009915,layer_0,0.2,3.2049,train
6611,5.323485,nan,0.00009915,layer_1,0.2,3.2049,train
6612,5.404794,nan,0.00009915,layer_1,0.2,3.2049,train
6613,5.019958,nan,0.00009915,layer_1,0.2,3.2049,train
6614,5.247312,nan,0.00009915,layer_1,0.2,3.2049,train
6615,4.765888,nan,0.00009915,layer_1,0.2,3.2049,train
6616,4.623029,nan,0.00009915,layer_1,0.2,3.2049,train
6617,5.225381,nan,0.00009915,layer_1,0.2,3.2049,train
6618,6.055247,nan,0.00009915,layer_1,0.2,3.2049,train
6619,5.136224,nan,0.00009915,layer_1,0.2,3.2049,train
6620,4.699889,nan,0.00009915,layer_1,0.2,3.2049,train
6621,5.337611,nan,0.00009915,layer_2,0.2,3.2049,train
6622,5.536712,nan,0.00009915,layer_2,0.2,3.2049,train
6623,4.761128,nan,0.00009915,layer_2,0.2,3.2049,train
6624,5.271392,nan,0.00009915,layer_2,0.2,3.2049,train
6625,5.747549,nan,0.00009915,layer_2,0.2,3.2049,train
6626,5.304974,nan,0.00009915,layer_2,0.2,3.2049,train
6627,5.007036,nan,0.00009915,layer_2,0.2,3.2049,train
6628,5.578435,nan,0.00009915,layer_2,0.2,3.2049,train
6629,4.813919,nan,0.00009914,layer_2,0.2,3.2049,train
6630,4.837951,nan,0.00009914,layer_2,0.2,3.2049,train
6631,5.577169,nan,0.00009914,layer_3,0.2,3.2049,train
6632,5.147460,nan,0.00009914,layer_3,0.2,3.2049,train
6633,5.421580,nan,0.00009914,layer_3,0.2,3.2049,train
6634,4.884250,nan,0.00009914,layer_3,0.2,3.2049,train
6635,5.325486,nan,0.00009914,layer_3,0.2,3.2049,train
6636,4.535200,nan,0.00009914,layer_3,0.2,3.2049,train
6637,5.327433,nan,0.00009914,layer_3,0.2,3.2049,train
6638,4.900188,nan,0.00009914,layer_3,0.2,3.2049,train
6639,4.917530,nan,0.00009914,layer_3,0.2,3.2049,train
6640,5.240117,nan,0.00009914,layer_3,0.2,3.2049,train
6641,4.979101,nan,0.00009914,layer_4,0.2,3.2049,train
6642,5.638232,nan,0.00009914,layer_4,0.2,3.2049,train
6643,5.270998,nan,0.00009914,layer_4,0.2,3.2049,train
6644,5.883058,nan,0.00009914,layer_4,0.2,3.2049,train
6645,5.425235,nan,0.00009914,layer_4,0.2,3.2049,train
6646,4.828707,nan,0.00009914,layer_4,0.2,3.2049,train
6647,5.244853,nan,0.00009914,layer_4,0.2,3.2049,train
6648,5.509889,nan,0.00009914,layer_4,0.2,3.2049,train
6649,5.515442,nan,0.00009914,layer_4,0.2,3.2049,train
6650,4.889010,nan,0.00009914,layer_4,0.2,3.2049,train
6651,5.452837,nan,0.00009914,layer_5,0.2,3.2049,train
6652,4.970495,nan,0.00009914,layer_5,0.2,3.2049,train
6653,5.185906,nan,0.00009914,layer_5,0.2,3.2049,train
6654,5.250131,nan,0.00009914,layer_5,0.2,3.2049,train
6655,5.661217,nan,0.00009914,layer_5,0.2,3.2049,train
6656,5.118809,nan,0.00009914,layer_5,0.2,3.2049,train
6657,5.287110,nan,0.00009914,layer_5,0.2,3.2049,train
6658,5.172520,nan,0.00009914,layer_5,0.2,3.2049,train
6659,5.075409,nan,0.00009914,layer_5,0.2,3.2049,train
6660,4.436554,nan,0.00009914,layer_5,0.2,3.2049,train
6661,5.000040,nan,0.00009914,layer_6,0.2,3.2049,train
6662,4.998839,nan,0.00009913,layer_6,0.2,3.2049,train
6663,5.271698,nan,0.00009913,layer_6,0.2,3.2049,train
6664,5.010186,nan,0.00009913,layer_6,0.2,3.2049,train
6665,5.324631,nan,0.00009913,layer_6,0.2,3.2049,train
6666,5.088853,nan,0.00009913,layer_6,0.2,3.2049,train
6667,4.893752,nan,0.00009913,layer_6,0.2,3.2049,train
6668,5.670760,nan,0.00009913,layer_6,0.2,3.2049,train
6669,5.399687,nan,0.00009913,layer_6,0.2,3.2049,train
6670,4.692984,nan,0.00009913,layer_6,0.2,3.2049,train
6671,5.568769,nan,0.00009913,layer_7,0.2,3.2049,train
6672,5.254781,nan,0.00009913,layer_7,0.2,3.2049,train
6673,5.627234,nan,0.00009913,layer_7,0.2,3.2049,train
6674,5.186218,nan,0.00009913,layer_7,0.2,3.2049,train
6675,5.738476,nan,0.00009913,layer_7,0.2,3.2049,train
6676,5.404070,nan,0.00009913,layer_7,0.2,3.2049,train
6677,5.247162,nan,0.00009913,layer_7,0.2,3.2049,train
6678,5.913064,nan,0.00009913,layer_7,0.2,3.2049,train
6679,5.353539,nan,0.00009913,layer_7,0.2,3.2049,train
6680,5.471210,nan,0.00009913,layer_7,0.2,3.2049,train
6681,4.680969,nan,0.00009913,layer_8,0.2,3.2049,train
6682,5.093179,nan,0.00009913,layer_8,0.2,3.2049,train
6683,6.034377,nan,0.00009913,layer_8,0.2,3.2049,train
6684,5.210877,nan,0.00009913,layer_8,0.2,3.2049,train
6685,4.615100,nan,0.00009913,layer_8,0.2,3.2049,train
